,year,selling_price,km_driven,mileage,engine,max_power,seats
3532,2008,150000,60000,13.4,1794,125.0,5
3533,2011,189000,70000,23.57,1396,70.0,5
3534,2014,580000,120000,23.4,1248,74.0,5
3535,2009,150000,153000,19.43284223558543,1435,88.10307019094766,5
3536,2018,825000,35000,24.3,1248,88.5,5
3537,2016,650000,60000,14.1,2179,148.0,7
3538,2004,50000,62000,13.0,1343,90.0,5
3539,2011,200000,120000,16.25,1198,73.9,5
3540,2013,135000,120000,15.42,1405,70.0,7
3541,2017,680000,80000,22.54,1396,88.73,5
3542,2010,240000,80000,20.92,998,67.1,5
3543,2014,555000,147279,17.0,2200,139.01,7
3544,2013,455000,98000,20.5,1598,103.5,5
3545,2018,750000,25000,28.4,1248,74.02,5
3546,2016,700000,90000,26.59,1248,74.0,5
3547,2016,220000,22000,21.9,624,37.48,4
3548,2014,160000,120000,25.0,1396,69.0,5
3549,2013,225000,100000,22.1,1248,76.9,5
3550,2008,140000,120000,19.09,1396,69.0,5
3551,2014,600000,70000,23.4,1248,74.0,5
3552,2015,1000000,24700,16.0,2179,140.0,7
3553,2008,65000,100000,18.0,995,62.0,5
3554,2019,500000,10000,20.89,1197,81.8,5
3555,2017,1150000,43526,16.0,2179,140.0,7
3556,2012,320000,55885,16.25,1198,75.0,5
3557,2019,950000,16034,21.7,1498,98.96,5
3558,2012,250000,156040,20.0,1399,68.0,5
3559,2008,1100000,122000,18.48,1995,177.0,5
3560,2017,600000,20000,27.39,1248,74.0,5
3561,2017,509999,46000,22.0,1197,81.8,5
3562,2016,395000,50000,15.41,1598,103.2,5
3563,2018,469000,5000,21.79,998,67.05,5
3564,2017,250000,42000,24.7,796,47.3,5
3565,2011,130000,68519,16.2,995,62.1,5
3566,2019,906000,30000,23.0,1498,98.96,5
3567,2011,160000,85000,20.0,1399,68.0,5
3568,2010,60000,100000,14.0,796,37.5,5
3569,2014,400000,100000,19.1,1197,85.8,5
3570,2018,450000,22966,23.84,1199,84.48,5
3571,2014,465000,80000,15.96,2523,62.1,7
3572,2012,325000,80000,22.9,1248,74.0,5
3573,2014,250000,2350,21.1,814,55.2,5
3574,2011,175000,50000,19.7,796,46.3,5
3575,2010,175000,58000,19.7,796,46.3,5
3576,2006,150000,80000,16.9,1497,100.0,5
3577,2018,797000,60000,16.5,1493,70.0,7
3578,2019,800000,35000,18.6,1197,81.86,5
3579,2019,750000,59872,15.96,2523,62.1,7
3580,2012,160000,110000,19.7,796,46.3,5
3581,2016,700000,91182,15.96,2523,62.1,7
3582,2012,400000,100000,21.27,1396,88.76,5
3583,2002,40000,80000,16.1,796,37.0,4
3584,2012,300000,70000,21.12,1248,88.8,5
3585,2017,421000,59500,23.1,998,67.04,5
3586,2000,80000,100000,10.9,796,88.10307019094766,8
3587,2016,950000,45000,24.3,1248,88.5,5
3588,2011,395000,75500,23.0,1396,90.0,5
3589,2016,950000,46000,24.3,1248,88.5,5
3590,2013,270000,60000,22.74,796,47.3,5
3591,2009,360000,60000,15.0,1396,100.0,5
3592,2014,1850000,60000,13.0,2143,201.1,5
3593,2017,1650000,69123,17.1,1956,170.0,5
3594,2014,459999,40523,18.5,1197,82.85,5
3595,2019,6223000,7800,15.26,1798,187.74,5
3596,2019,5923000,11500,15.26,1798,187.74,5
3597,2019,6523000,23600,15.26,1798,187.74,5
3598,2010,1050000,220000,11.5,2982,171.0,7
3599,2004,215000,218000,19.43284223558543,1435,88.10307019094766,5
3600,2015,1050000,120000,15.1,2179,140.0,7
3601,2018,800000,25000,21.4,1197,83.1,5
3602,2017,530000,42000,21.4,1197,83.1,5
3603,2015,450000,80000,20.85,1197,83.14,5
3604,2011,235000,60000,20.92,998,67.1,5
3605,2013,550000,240000,23.4,1248,74.0,5
3606,2013,395000,35000,14.3,1598,103.5,5
3607,2008,150000,120000,12.2,1948,68.0,9
3608,2015,515000,120000,20.34,1498,103.2,5
3609,2009,160000,35000,19.81,1086,68.05,5
3610,2007,110000,120000,19.7,796,46.3,5
3611,2009,210000,110000,19.43284223558543,1435,88.10307019094766,5
3612,2011,260000,90000,16.2,1493,110.0,5
3613,2007,128000,60000,19.7,796,46.3,5
3614,2010,300000,50000,15.0,1586,104.68,5
3615,2017,550000,25000,18.9,1197,82.0,5
3616,2007,150000,80000,19.7,796,46.3,5
3617,2017,891000,80000,15.4,2179,120.0,7
3618,2015,1050000,70000,12.99,2494,100.6,7
3619,2012,380000,27500,18.5,1197,82.9,5
3620,2013,800000,110000,12.99,2494,100.6,8
3621,2010,200000,120000,15.7,1390,75.0,5
3622,2016,700000,70000,28.09,1248,88.5,5
3623,2002,229999,290000,13.1,2446,75.0,10
3624,2010,300000,74000,12.8,2354,177.6,5
3625,2007,210000,140000,17.7,1497,78.0,5
3626,2017,370000,40000,20.89,1197,81.8,5
3627,2019,600000,20000,21.4,1197,83.1,5
3628,2020,810000,15000,24.3,1248,88.5,5
3629,2006,80000,35000,19.43284223558543,1435,88.10307019094766,5
3630,2019,346000,16000,23.84,1199,84.0,5
3631,2005,55000,130000,13.0,1343,90.0,5
3632,2012,250000,118000,13.93,2179,138.03,7
3633,2013,600000,50000,20.77,1248,88.8,7
3634,2016,330000,60000,15.37,1196,73.0,5
3635,2014,400000,147000,18.6,1197,81.83,5
3636,2014,450000,100000,19.1,1197,85.8,5
3637,2017,800000,55000,24.52,1248,88.5,7
3638,2010,225000,64000,21.1,1248,73.9,5
3639,2002,55000,100000,17.3,993,60.0,5
3640,2016,900000,50000,24.52,1248,88.5,7
3641,2014,2500000,30000,9.0,1984,181.0,5
3642,2018,465000,30000,20.51,998,67.04,5
3643,2004,70000,150000,17.3,993,60.0,5
3644,2016,400000,24177,17.57,1193,88.7,5
3645,2012,185000,80000,16.1,1405,70.0,5
3646,2006,140000,150000,18.9,998,67.1,5
3647,2015,415000,120000,21.04,1461,83.8,7
3648,2012,532000,121779,12.05,2179,120.0,8
3649,2017,600000,56000,27.39,1248,74.0,5
3650,2008,150000,100000,15.0,1586,104.68,5
3651,2018,459999,12000,20.4,1197,81.8,5
3652,2017,800000,15381,24.3,1248,88.5,5
3653,2011,310000,5000,13.6,2523,63.0,7
3654,2014,475000,40000,19.01,1461,108.5,5
3655,2016,310000,35000,26.6,998,58.16,5
3656,2018,350000,10000,23.95,998,67.05,5
3657,2019,1800000,10000,16.0,2179,140.0,7
3658,2018,640000,25000,22.0,1197,81.8,5
3659,2017,350000,50000,20.51,998,67.0,5
3660,2018,600000,30000,17.0,1198,108.5,5
3661,2015,575000,23000,23.9,1582,126.2,5
3662,2019,974000,15000,16.55,2498,105.0,6
3663,2018,445000,5000,20.51,998,67.0,5
3664,2015,580000,15000,20.77,1248,88.76,7
3665,2020,1050000,20000,22.1,1396,88.7,5
3666,2015,600000,50000,22.77,1498,98.59,5
3667,2017,370000,40000,18.16,1196,86.8,5
3668,2007,150000,70000,18.2,1061,64.0,5
3669,2017,483000,15000,23.1,998,67.04,5
3670,2016,470000,10000,18.9,1197,82.0,5
3671,2018,950000,25000,24.3,1248,88.5,5
3672,2013,450000,50000,17.01,1591,121.3,5
3673,2011,345000,70000,17.6,1496,88.7,5
3674,2020,600000,5000,20.89,1197,81.8,5
3675,2009,300000,60000,19.0,998,66.1,5
3676,2007,160000,74800,18.2,998,67.1,5
3677,2012,220000,270000,21.94,1196,61.7,5
3678,2007,138000,120000,17.7,1497,78.0,5
3679,2000,100000,250000,19.43284223558543,1435,88.10307019094766,5
3680,2010,231000,80000,17.5,1298,85.8,5
3681,2013,800000,120000,15.1,2179,140.0,7
3682,2019,960000,20000,17.0,1197,108.6,5
3683,2009,120000,70000,18.9,1061,67.0,5
3684,2012,270000,40000,18.9,998,67.1,5
3685,2011,200000,100000,21.1,1197,85.8,5
3686,2012,328000,123000,18.6,1197,85.8,5
3687,2012,432000,77000,22.32,1582,126.32,5
3688,2019,565000,7000,18.78,999,75.0,5
3689,2017,390000,70000,15.37,1196,73.0,5
3690,2011,250000,120000,23.0,1396,90.0,5
3691,2011,165000,70000,18.0,995,62.0,5
3692,2011,421000,105000,17.0,1497,118.0,5
3693,2012,225000,109322,16.36,1495,93.7,5
3694,2013,350000,120000,21.64,1461,84.8,5
3695,2018,1757000,24000,17.1,1956,170.0,5
3696,2018,515000,35000,24.0,1199,83.81,5
3697,2017,800000,70000,23.65,1248,88.5,5
3698,2004,120000,100000,10.5,2179,120.0,7
3699,2015,400000,20000,20.51,998,67.0,5
3700,2004,80000,90000,19.43284223558543,1435,88.10307019094766,5
3701,2011,300000,60000,20.3,1248,75.0,5
3702,2011,400000,475000,13.5,2179,115.0,5
3703,2009,235000,70000,17.3,1061,64.0,5
3704,2015,350000,40000,20.51,998,67.04,5
3705,2017,625000,34000,28.4,1248,74.02,5
3706,2018,550000,10000,20.3,1199,84.0,5
3707,2015,550000,80000,15.96,2523,62.1,7
3708,2006,220000,100000,17.7,1497,78.0,5
3709,2016,412000,25000,18.9,1197,82.0,5
3710,2009,126000,52000,18.9,1061,67.0,5
3711,2013,430000,63000,23.4,1248,74.0,5
3712,2009,130000,90000,19.0,998,66.1,5
3713,2017,350000,60000,23.84,1199,84.0,5
3714,2011,220000,35000,19.7,796,46.3,5
3715,2010,200000,110000,20.0,1399,68.0,5
3716,2017,620000,61000,26.59,1248,74.0,5
3717,2013,150000,66000,14.7,796,37.0,8
3718,2018,450000,80000,20.62,1198,67.0,7
3719,2017,1150000,27000,19.67,1582,126.2,5
3720,2011,246000,139000,18.9,998,67.1,5
3721,2008,65000,10000,16.1,796,37.0,4
3722,2016,725000,30000,21.7,1498,98.96,5
3723,2014,736000,125000,22.32,1582,126.32,5
3724,2018,700000,45000,28.4,1248,74.02,5
3725,2011,150000,30000,18.0,995,62.0,5
3726,2010,180000,80500,19.7,796,46.3,5
3727,2014,409999,200000,23.59,1364,67.04,5
3728,2013,550000,60000,15.96,2523,62.1,7
3729,2004,50000,18000,16.1,796,37.0,4
3730,2006,80000,110000,20.8,1527,58.0,5
3731,2005,110000,90000,19.7,796,46.3,5
3732,2006,180000,120000,17.7,1497,78.0,5
3733,2017,605000,127000,28.4,1248,74.02,5
3734,2009,1025000,120000,12.07,2967,241.4,7
3735,2017,1300000,40000,17.6,2179,153.86,7
3736,2018,1150000,29000,15.1,2179,152.87,7
3737,2016,480000,65755,21.4,1197,83.1,5
3738,2017,1050000,46000,16.0,2179,140.0,7
3739,2017,310000,15000,21.1,814,55.2,5
3740,2014,500000,60000,23.4,1248,74.0,5
3741,2017,350000,15500,23.95,998,67.1,5
3742,2015,365000,120000,25.8,1498,98.6,5
3743,2007,100000,120000,14.6,2956,63.0,10
3744,2007,240000,80000,13.6,2523,63.0,7
3745,2019,925000,40000,17.3,1497,121.0,7
3746,2018,590000,15000,18.16,1196,86.8,5
3747,2014,720000,80000,12.99,2494,100.6,8
3748,2010,490000,110000,11.79,2179,120.0,8
3749,2019,1200000,20000,22.0,1582,126.2,5
3750,2014,300000,50700,19.09,1405,69.01,5
3751,2013,365000,70000,22.07,1199,73.9,5
3752,2007,500000,120000,11.7,1796,178.0,5
3753,2014,900000,112000,12.99,2494,100.6,8
3754,2018,700000,35000,24.0,1186,73.97,5
3755,2017,880000,50000,19.6,1461,108.45,5
3756,2009,380000,120000,12.05,2179,120.0,7
3757,2006,150000,90000,13.4,1794,125.0,5
3758,2014,235000,70000,26.3,998,67.1,5
3759,2018,320000,20000,23.01,999,67.0,5
3760,2015,550000,60000,20.45,1461,83.8,5
3761,2016,3200000,40000,18.12,1995,190.0,5
3762,2013,750000,440000,12.99,2494,100.6,7
3763,2017,645000,60000,18.49,1493,100.0,7
3764,2015,300000,110000,20.51,998,67.04,5
3765,2016,580000,152000,21.19,1396,88.73,5
3766,2011,220000,220000,17.0,1197,80.0,5
3767,2013,451000,70000,15.96,2523,62.1,7
3768,2018,850000,50000,17.0,1198,108.5,5
3769,2011,300000,125000,19.3,1248,73.9,5
3770,2016,350000,60000,18.16,1196,86.8,5
3771,2014,300000,90000,21.94,1196,63.0,5
3772,2017,390000,30000,21.94,1196,63.0,5
3773,2016,1200000,90000,12.99,2494,100.6,8
3774,2017,550000,20000,17.0,1198,73.75,5
3775,2012,300000,110000,22.9,1248,74.0,5
3776,2012,350000,110000,23.0,1396,90.0,5
3777,2015,880000,120000,19.67,1582,126.2,5
3778,2010,160000,120000,13.2,1495,93.7,5
3779,2016,660000,110000,21.19,1396,88.73,5
3780,2015,450000,40000,17.57,1193,88.7,5
3781,2012,400000,110000,19.7,1598,103.6,5
3782,2019,1300000,20000,16.36,2179,120.0,7
3783,2013,229999,230000,20.0,1399,68.1,5
3784,2010,140000,60000,18.6,1199,79.4,5
3785,2012,195000,35000,19.0,998,67.1,5
3786,2012,60000,45000,25.4,624,38.0,4
3787,2016,400000,25000,17.57,1193,88.7,5
3788,2014,400000,10000,18.6,1197,81.83,5
3789,2018,380000,19000,20.51,998,67.04,5
3790,2019,579000,10000,21.4,1197,83.1,5
3791,2019,400000,25000,18.15,1198,82.0,6
3792,2012,270000,30000,20.36,1197,78.9,5
3793,2014,500000,90000,15.96,2523,62.1,7
3794,2017,475000,20000,23.84,1199,84.0,5
3795,2018,850000,48000,19.87,1461,83.14,5
3796,2009,475000,120000,12.05,2179,120.0,7
3797,2012,370000,210000,19.3,1248,73.9,5
3798,2010,187000,200400,19.81,1086,68.05,5
3799,2008,195000,110000,20.36,1197,78.9,5
3800,2014,459999,38000,13.93,2179,138.03,7
3801,2004,135000,90000,13.4,1794,125.0,5
3802,2017,850000,43000,24.52,1248,88.5,7
3803,2016,385000,26000,20.51,998,67.04,5
3804,2006,135000,120000,16.8,1493,110.0,5
3805,2008,120000,70000,19.7,796,46.3,5
3806,2007,200000,120000,13.93,2956,138.1,7
3807,2016,700000,20000,20.73,1373,91.1,5
3808,2013,290000,25000,23.57,1396,70.0,5
3809,2017,725000,60000,28.4,1248,74.02,5
3810,2008,200000,80000,12.2,1948,68.0,10
3811,2014,155000,80000,16.8,796,34.2,8
3812,2019,5200000,17000,15.0,1991,194.4,5
3813,2018,4000000,10000,22.48,1995,187.74,5
3814,2017,1650000,52000,12.0,2354,187.4,5
3815,2011,280000,20000,18.6,1197,85.8,5
3816,2019,450000,25000,20.3,1199,84.0,5
3817,2006,135000,70000,15.9,1298,85.0,5
3818,2014,650000,40000,15.1,2179,140.0,7
3819,2020,650000,7300,21.01,1197,81.8,5
3820,2018,750000,25000,28.09,1248,88.5,5
3821,2010,150000,100000,19.7,796,46.3,5
3822,2017,500000,35000,25.32,1198,77.0,6
3823,2012,311000,100000,19.43284223558543,1435,88.10307019094766,5
3824,2013,425000,80000,22.32,1582,126.32,5
3825,2010,260000,60000,20.36,1197,78.9,5
3826,2014,400000,110000,20.14,1498,88.8,5
3827,2008,175000,40000,0.0,1086,62.0,5
3828,2010,250000,90000,21.4,1586,103.3,5
3829,2012,400000,95000,19.7,1598,103.6,5
3830,2011,350000,200000,13.6,2523,63.0,7
3831,2015,484999,30000,25.2,1248,74.0,5
3832,2013,350000,70000,20.14,1498,88.5,5
3833,2014,1400000,80000,12.55,2982,168.7,7
3834,2016,500000,30000,27.3,1498,98.6,5
3835,2016,300000,15000,18.6,1199,76.8,5
3836,2018,650000,21000,25.83,1498,99.0,5
3837,2014,300000,35000,20.52,1197,81.8,5
3838,2016,475000,25000,18.7,1199,88.7,5
3839,2017,450000,30000,23.84,1199,84.0,5
3840,2019,754000,10000,28.4,1248,74.02,5
3841,2013,300000,40000,20.36,1197,78.9,5
3842,2008,95000,70000,19.7,796,46.3,5
3843,2014,575000,55000,14.0,2179,138.1,7
3844,2016,350000,30000,23.84,1199,84.0,5
3845,2013,330000,125000,15.96,2523,62.1,7
3846,2017,625000,40000,22.77,1498,98.59,5
3847,2017,380000,30000,23.84,1199,84.0,5
3848,2016,310000,30000,18.6,1199,76.8,5
3849,2009,280000,35000,17.5,1298,85.8,5
3850,2018,900000,30000,14.99,1498,104.5,5
3851,2010,250000,60000,18.9,1061,67.0,5
3852,2017,750000,39000,17.01,1591,121.3,5
3853,2019,420000,15000,23.01,999,67.0,5
3854,2016,420000,9750,19.81,1086,68.05,5
3855,2016,1800000,110000,13.68,2393,147.8,7
3856,2018,900000,35000,17.5,1199,88.7,5
3857,2015,1200000,10000,15.1,2179,140.0,7
3858,2003,195000,157138,10.5,2179,120.0,7
3859,2007,185000,120000,16.8,1493,110.0,5
3860,2008,185000,110000,19.81,1086,68.05,5
3861,2018,1525000,46000,15.1,2179,152.87,7
3862,2006,215000,102000,16.1,1298,88.2,5
3863,2016,1700000,110000,13.68,2393,147.8,7
3864,1991,55000,120000,19.43284223558543,1435,88.10307019094766,5
3865,2009,530000,285000,12.8,2494,102.0,8
3866,2015,800000,50000,17.4,1497,117.3,5
3867,2012,350000,120000,21.5,1248,88.8,5
3868,2011,350000,93000,21.9,1396,90.0,5
3869,2018,750000,50000,16.5,1493,70.0,7
3870,2010,150000,70000,15.7,1405,70.0,5
3871,2008,250000,90000,19.43284223558543,1435,88.10307019094766,5
3872,2019,562000,5000,18.9,1197,81.86,5
3873,2014,600000,122000,15.1,2179,140.0,7
3874,2015,401000,74000,24.4,1120,71.0,5
3875,2011,225000,30000,20.92,998,67.1,5
3876,2020,737000,10000,18.76,1462,103.26,5
3877,2014,300000,80000,23.1,998,67.04,5
3878,2008,85000,120000,17.0,1405,70.0,5
3879,2010,195000,120000,16.2,1493,110.0,5
3880,2017,675000,127991,25.5,1498,98.6,5
3881,1999,150000,198000,14.8,1998,68.0,5
3882,2010,290000,65000,15.64,1193,64.1,5
3883,2002,95000,90000,19.43284223558543,1435,88.10307019094766,5
3884,2018,889000,20000,28.09,1248,88.5,5
3885,2016,400000,60000,17.0,1198,73.75,5
3886,2018,390000,13120,25.17,799,53.3,5
3887,2017,1550000,87500,17.1,1956,170.0,5
3888,2014,600000,125000,22.32,1582,126.32,5
3889,2018,800000,25000,17.4,1197,81.86,5
3890,2013,600000,120000,20.77,1248,88.8,7
3891,2015,795000,35000,17.01,1591,121.3,5
3892,2016,735000,25000,22.54,1396,88.73,5
3893,2005,250000,120000,16.4,1896,90.0,5
3894,2018,400000,25000,24.04,999,67.0,5
3895,2014,395000,140000,14.0,2489,95.0,8
3896,2005,130000,79000,13.1,1493,82.0,5
3897,2015,600000,125000,21.04,1461,83.8,8
3898,2011,450000,110000,16.8,1497,116.4,5
3899,2010,220000,80000,16.2,1493,110.0,5
3900,2014,545000,100000,22.32,1582,126.32,5
3901,2010,450000,78000,13.6,2523,63.0,7
3902,2018,750000,15000,17.4,1197,81.86,5
3903,2019,711000,5000,21.4,1197,83.1,5
3904,2016,285000,75000,23.95,998,67.05,5
3905,2020,749000,5500,21.01,1197,81.8,5
3906,2016,550000,80000,19.64,1461,108.45,5
3907,2017,625000,70000,27.39,1248,74.0,5
3908,2017,650000,80000,17.19,1197,81.86,5
3909,2014,575000,120000,22.32,1582,126.32,5
3910,2016,631000,75000,26.59,1248,74.0,5
3911,2010,220000,80000,16.2,1493,110.0,5
3912,1997,160000,100000,19.43284223558543,1435,88.10307019094766,5
3913,2012,390000,120000,23.5,1498,88.7,5
3914,2007,375000,110000,12.7,2609,116.6,8
3915,2010,340000,110000,23.0,1396,90.0,5
3916,2019,670000,2000,27.28,1047,69.0,5
3917,2014,530000,80000,23.4,1248,74.0,5
3918,2014,415000,46000,21.63,998,67.04,5
3919,2014,700000,102000,24.2,1498,93.87,7
3920,2012,925000,96000,19.62,1998,190.0,5
3921,2017,375000,20000,22.0,999,67.0,5
3922,2015,575000,16000,19.1,1197,85.8,5
3923,2013,425000,23000,17.0,1197,80.0,5
3924,2011,245000,25000,18.16,1196,86.8,5
3925,2015,540000,35000,17.7,1497,113.42,5
3926,2011,1000000,90000,14.94,2143,204.0,5
3927,2013,291000,37000,20.36,1197,78.9,5
3928,2017,600000,34000,21.4,1197,83.1,5
3929,2012,355000,60000,17.7,1497,113.42,5
3930,2010,225000,50000,20.36,1197,78.9,5
3931,2012,200000,38000,24.7,796,47.3,5
3932,2017,600000,40000,19.43284223558543,1435,88.10307019094766,5
3933,2012,434999,57000,17.7,1497,113.42,5
3934,2013,390000,77000,21.1,1248,73.9,5
3935,1997,50000,110000,16.1,796,37.0,4
3936,2005,225000,188000,12.3,1948,90.0,7
3937,2010,85000,150000,19.7,796,46.3,5
3938,2012,150000,40000,21.1,814,55.2,5
3939,2014,500000,120000,19.01,1461,108.45,5
3940,2011,220000,70000,20.36,1197,78.9,5
3941,2014,999000,25000,15.4,2179,120.0,9
3942,2006,1050000,250000,12.8,2494,102.0,7
3943,2018,320000,35000,22.5,999,67.0,5
3944,2010,270000,98000,17.8,1248,75.0,5
3945,2011,170000,62000,16.36,1495,93.7,5
3946,2010,270000,90000,18.3,1991,147.9,5
3947,2013,140000,110000,18.6,1199,79.4,5
3948,2010,170000,90000,20.36,1197,78.9,5
3949,2019,1450000,10000,17.3,1497,121.0,7
3950,2019,1200000,25000,20.0,1497,115.0,5
3951,2019,834000,13000,22.54,1396,88.76,5
3952,2017,450000,80000,27.28,1047,69.0,5
3953,2014,575000,40000,20.14,1498,88.8,5
3954,2019,900000,20000,28.4,1248,74.02,5
3955,2008,149000,87540,16.6,796,35.5,5
3956,2007,100000,84000,16.0,995,60.0,5
3957,2012,400000,100000,20.54,1598,103.6,5
3958,2017,250000,35000,20.3,998,68.05,5
3959,2010,225000,60000,12.9,1598,102.5,5
3960,2012,300000,70000,18.6,1388,67.0,5
3961,2015,459999,60000,20.5,1248,91.72,5
3962,2016,825000,35000,22.77,1498,98.59,5
3963,2012,150000,231438,18.4,1248,75.0,5
3964,2016,710000,71000,27.39,1248,74.0,5
3965,2016,425000,70000,23.2,1248,73.94,5
3966,2007,45000,80000,16.1,796,37.0,4
3967,2011,380000,239451,13.6,2523,63.0,7
3968,2000,150000,50000,19.43284223558543,1435,88.10307019094766,5
3969,2009,240000,90000,21.1,1248,73.9,5
3970,2016,1150000,154000,19.67,1582,126.2,5
3971,2013,520000,109000,19.64,1461,108.45,5
3972,2016,675000,120000,26.59,1248,74.0,5
3973,2006,170000,77000,19.43284223558543,1435,88.10307019094766,5
3974,2012,297000,100000,26.2,998,58.2,5
3975,2009,250000,110000,11.57,2179,138.1,7
3976,2005,200000,200000,13.1,1493,82.0,5
3977,2008,225000,120000,19.43284223558543,1435,88.10307019094766,5
3978,2016,380000,39000,20.51,998,67.04,5
3979,2005,40000,96000,16.1,796,37.0,4
3980,2014,575000,90000,20.54,1598,103.6,5
3981,2010,300000,135000,17.8,1248,75.0,5
3982,2018,450000,90000,27.28,1047,69.0,5
3983,2010,950000,426000,12.8,2494,102.0,7
3984,2016,509999,120000,24.4,1120,71.0,5
3985,2009,185000,50000,19.0,998,66.1,5
3986,2012,300000,77000,20.4,1248,91.7,5
3987,2007,210000,120000,17.7,1497,78.0,5
3988,2008,260000,120000,13.9,1599,103.2,5
3989,2013,430000,190000,23.4,1248,74.0,5
3990,2013,600000,110000,12.05,2179,120.0,8
3991,2012,400000,182000,24.8,1396,88.7,5
3992,2017,669000,60000,28.4,1248,74.02,5
3993,2019,509999,40000,20.14,1197,81.86,5
3994,2016,616000,112000,22.54,1396,88.73,5
3995,2013,530000,80000,12.05,2179,120.0,8
3996,2010,190000,90000,16.8,1493,110.0,5
3997,2015,700000,140000,25.1,1498,98.6,5
3998,2012,250000,188000,14.0,2179,120.0,8
3999,2014,225000,60000,20.36,1197,78.9,5
4000,2017,470000,30000,18.9,1197,81.86,5
4001,2013,170000,70000,25.44,936,57.6,5
4002,2013,140000,100000,19.09,1396,69.0,5
4003,2011,95000,44000,16.0,995,63.0,5
4004,2016,280000,110000,18.5,1197,85.8,5
4005,2011,129000,80000,21.1,814,55.2,5
4006,2015,515000,120000,18.6,1197,81.83,5
4007,2012,225000,60000,20.0,1399,68.0,5
4008,2011,270000,60000,19.3,1248,73.9,5
4009,2011,225000,110000,13.93,2179,138.03,7
4010,2012,459999,70000,22.32,1582,126.32,5
4011,2009,115999,110000,19.7,796,46.3,5
4012,2013,475000,77300,21.14,1498,103.52,5
4013,2013,1925000,91500,10.0,2148,170.0,5
4014,2011,165000,75000,25.0,1396,69.0,5
4015,2015,550000,45000,28.4,1248,74.0,5
4016,2017,861000,61260,24.3,1248,88.5,5
4017,2019,1050000,26000,23.0,1498,98.96,5
4018,2017,750000,43000,22.54,1396,88.73,5
4019,2018,730000,4773,22.0,1197,81.8,5
4020,2017,940000,57900,21.9,1498,98.6,7
4021,2019,1075000,8600,17.3,1497,121.0,7
4022,2016,775000,52000,23.65,1248,88.5,5
4023,2013,411000,62000,22.0,1197,81.8,5
4024,2012,911000,155000,12.8,2494,102.0,8
4025,2016,540000,66000,20.14,1498,88.8,5
4026,2016,660000,78010,21.66,1498,103.52,5
4027,2018,875000,83844,24.52,1248,88.5,7
4028,2015,411000,23999,23.1,998,67.04,5
4029,2016,635000,52000,27.39,1248,74.0,5
4030,2012,350000,145000,22.9,1248,74.0,5
4031,2018,800000,70000,18.49,1493,100.0,7
4032,2015,180000,25000,16.8,796,34.2,5
4033,2014,2000000,51000,14.74,2993,270.9,5
4034,2014,490000,120000,24.2,1498,98.6,7
4035,2013,310000,91400,19.34,1198,76.0,5
4036,2014,450000,80000,18.2,1248,73.8,7
4037,2017,500000,50000,25.32,1198,77.0,6
4038,2010,245000,185000,16.2,1493,110.0,5
4039,2011,275000,125000,20.54,1598,103.6,5
4040,2006,200000,178500,17.7,1497,78.0,5
4041,2017,1500000,66953,16.0,2179,140.0,7
4042,2012,229999,166000,23.08,1461,63.1,5
4043,2011,280000,131000,20.54,1598,103.6,5
4044,2015,600000,25000,25.2,1248,74.0,5
4045,2018,600000,20000,18.2,1199,88.7,5
4046,2016,411000,60000,18.5,1198,86.8,5
4047,2010,150000,170000,15.37,1196,73.0,5
4048,2013,1200000,110000,17.11,1968,174.33,5
4049,2019,700000,45000,22.0,1197,81.8,5
4050,2016,535000,32000,18.2,1248,73.74,8
4051,2016,600000,60000,18.49,1493,100.0,7
4052,2003,145000,120000,13.1,1493,82.0,5
4053,2015,400000,143000,25.83,1498,99.0,5
4054,2015,600000,100000,26.59,1248,74.0,5
4055,2018,459999,50000,21.63,998,67.0,5
4056,2018,800000,30000,22.54,1396,88.73,5
